kod_zsj_d,x_min,x_max,y_min,y_max,nazev,popis,kod_zsj,kod_cast_obec,kod_momc,upper_name,area
1298440,14.295306,14.327998,50.092596,50.107003,Divoká Šárka,ZSJ-D,129844,400408,500178,Praha,2445749.000000
0510630,12.395363,12.424514,50.060547,50.078512,Horní Dvory,ZSJ-D,051063,051063,554481,Cheb,2328370.000000
0795450,13.902631,13.937071,49.027449,49.053669,Lažiště,ZSJ-D,079545,079545,550345,Lažiště,4254718.000000
1145370,18.274933,18.298730,49.754824,49.785098,Hrabová,ZSJ-D,114537,114537,554669,Ostrava,1839056.000000
1729790,16.000359,16.039365,49.987005,50.008615,Uhersko,ZSJ-D,172979,172979,575879,Uhersko,3651194.000000
3033210,13.628536,13.666808,50.506501,50.529146,Koridor,ZSJ-D,303321,409162,567027,Most,790516.000000
0454200,13.905371,13.928959,49.824821,49.836139,Dražovka,ZSJ-D,045420,401935,531189,Hořovice,1101499.000000
1375020,14.781378,14.837422,49.363477,49.386890,Bítov,ZSJ-D,137502,137502,552917,Radenín,5429878.000000
0918470,15.203303,15.234292,50.415454,50.445438,Rakov,ZSJ-D,091847,091847,573167,Markvartice,3327827.000000
1713280,13.986335,14.007427,50.117632,50.134586,Tuchlovice-u dolu,ZSJ-D,171328,171310,532983,Tuchlovice,1270420.000000
1413990,16.933482,16.981687,49.221001,49.251389,Rostěnice,ZSJ-D,141399,141399,554898,Rostěnice-Zvonovice,4713328.000000
1262332,14.770972,14.785803,49.742829,49.750253,Jemniště díl 2,ZSJ-D,126233,401412,530450,Postupice,520807.000000
1257920,14.744835,14.771683,49.700927,49.716442,Mladovice,ZSJ-D,125792,125792,532649,Popovice,1729967.000000
0871730,14.236415,14.257008,48.635663,48.648887,Dvorečná,ZSJ-D,087173,404012,545601,Loučovice,1103167.000000
1938520,14.775899,14.808111,49.616425,49.630710,Šlapánov,ZSJ-D,193852,193852,531049,Zvěstov,1953949.000000
1605390,15.398682,15.422117,49.639898,49.657176,Závidkovice,ZSJ-D,160539,160539,569569,Světlá nad Sázavou,2330030.000000
0716840,15.279426,15.302846,49.716476,49.739488,Olešná,ZSJ-D,071684,071684,568899,Kozlov,2165780.000000
0005150,12.178117,12.187647,50.218984,50.228707,Selbský vrch,ZSJ-D,000515,405507,554499,Aš,532264.000000
1716030,15.148666,15.165409,50.584419,50.598291,Turnov-střed,ZSJ-D,171603,411019,577626,Turnov,790699.000000
1192880,13.105078,13.137589,49.847128,49.865874,Málkovice,ZSJ-D,119288,119288,559334,Pernarec,3093932.000000
1639290,18.000164,18.015486,49.036752,49.057235,Plaňava,ZSJ-D,163929,163945,585831,Štítná nad Vláří-Popov,1089654.000000
1302810,14.444424,14.460525,50.103323,50.113418,Holešovický přístav,ZSJ-D,130281,490067,500186,Praha,657787.000000
3144470,15.888406,15.904858,49.090353,49.101993,Příložanská,ZSJ-D,314447,412571,590754,Jaroměřice nad Rokytnou,372385.000000
0856420,14.107830,14.140719,50.546548,50.576377,Nad Pokraticemi,ZSJ-D,085642,085561,564567,Litoměřice,3326669.000000
1612090,14.605896,14.618520,50.717207,50.723141,Nové Domky,ZSJ-D,161209,161217,546283,Svojkov,309148.000000
1402870,14.844003,14.866263,49.494263,49.509474,Nahořany,ZSJ-D,140287,140287,560626,Rodná,1974393.000000
0840510,15.137046,15.181440,49.442860,49.466579,Lipice,ZSJ-D,084051,084051,547492,Pelhřimov,3917035.000000
1528890,17.220646,17.246024,49.294418,49.313512,Srbce,ZSJ-D,152889,152889,590045,Srbce,1582735.000000
0358910,17.675488,17.693721,49.195939,49.212030,Kudlov,ZSJ-D,035891,035891,585068,Zlín,1301528.000000
0762282,13.269323,13.320682,50.473868,50.495193,Křimov díl 2,ZSJ-D,076228,076228,563161,Křimov,4937032.000000
1436000,14.515975,14.536915,50.955563,50.971828,Dolní Křečany,ZSJ-D,143600,407747,562777,Rumburk,1325434.000000
0230430,14.318352,14.331607,48.810426,48.818729,U Havraní skály,ZSJ-D,023043,022969,545392,Český Krumlov,506064.000000
0383512,15.986741,16.031156,49.679976,49.703286,Moravský Herálec díl 2,ZSJ-D,038351,412929,595594,Herálec,3804724.000000
1908370,14.001731,14.053267,49.162959,49.178340,Záluží,ZSJ-D,190837,190837,550833,Bílsko,3980434.000000
0253990,15.281457,15.300750,49.474957,49.496939,Onšovice,ZSJ-D,025399,025399,561924,Dehtáře,1940240.000000
3099820,14.070213,14.077102,50.758399,50.768458,Kamenec,ZSJ-D,309982,309982,562564,Jílové,313548.000000
0133070,17.393886,17.467937,49.924804,49.975294,Moravský Kočov,ZSJ-D,013307,013307,551732,Moravskoslezský Kočov,14146887.000000
0228370,14.863049,14.873204,50.072655,50.079568,Nádraží,ZSJ-D,022837,402141,533271,Český Brod,246627.000000
0566850,15.969237,16.028462,49.511216,49.557335,Jámy,ZSJ-D,056685,056685,595756,Jámy,12429785.000000
3163260,14.373213,14.391334,50.054974,50.058128,Radlice-průmyslový obvod,ZSJ-D,316326,400297,500143,Praha,209833.000000
1291860,14.389742,14.399994,50.022312,50.031318,Malá Chuchle,ZSJ-D,129186,129186,547115,Praha,206421.000000
0353190,14.010434,14.085332,48.604135,48.673067,Jasánky,ZSJ-D,035319,134392,545716,Přední Výtoň,19953745.000000
0825540,14.440751,14.489054,49.922866,49.952512,Libeň,ZSJ-D,082554,082554,539422,Libeř,5794352.000000
0008680,17.687911,17.769638,48.934698,49.007440,Bánov,ZSJ-D,000868,000868,592021,Bánov,16190425.000000
1267050,12.820600,12.863710,50.008700,50.038312,Poutnov,ZSJ-D,126705,126705,555631,Teplá,5199735.000000
0279952,14.064607,14.221743,49.792745,49.885427,Dobříšské lesy díl 2,ZSJ-D,027995,403342,540111,Dobříš,40409304.000000
0762010,13.311259,13.362996,50.458544,50.498157,Domina,ZSJ-D,076201,076201,563161,Křimov,6271138.000000
3267120,14.297027,14.311821,50.190497,50.200945,Kozinec-východ,ZSJ-D,326712,041467,539228,Holubice,801910.000000
1176840,15.747715,15.770581,50.026011,50.031823,Zavadilka,ZSJ-D,117684,490351,557072,Pardubice,696001.000000
0177360,15.703330,15.752920,49.116874,49.171931,Cidlina,ZSJ-D,017736,017736,590428,Cidlina,8754827.000000
1817810,15.459680,15.516714,50.619748,50.653379,Víchová nad Jizerou,ZSJ-D,181781,181781,577651,Víchová nad Jizerou,7361743.000000
0481350,13.723807,13.744619,50.658913,50.684860,Mlýny,ZSJ-D,048135,048135,567558,Hrob,1887550.000000
1014190,17.128746,17.183980,49.668213,49.701688,Střeň,ZSJ-D,101419,101419,547018,Střeň,5693520.000000
0901660,16.827139,16.888452,50.113528,50.173130,Sklené,ZSJ-D,090166,090166,540331,Malá Morava,17764415.000000
0737840,12.771106,12.841539,50.088361,50.105992,Dolní Hluboká,ZSJ-D,073784,073814,538337,Krásno,5241774.000000
0206720,15.684715,15.736039,50.627607,50.686865,Černý Důl,ZSJ-D,020672,020672,579114,Černý Důl,13824339.000000
1418440,17.500994,17.553526,49.870425,49.912710,Roudno,ZSJ-D,141844,141844,597741,Roudno,8731064.000000
1699780,15.683880,15.721091,50.420880,50.452001,Třebihošť,ZSJ-D,169978,169978,579769,Třebihošť,5314036.000000
0168611,14.614620,14.661541,49.720230,49.752780,Nesvačily díl 1,ZSJ-D,016861,016861,529451,Bystřice,5912203.000000
1725370,17.886163,17.931988,49.223434,49.245038,Ublo,ZSJ-D,172537,172537,585874,Ublo,4626174.000000
1061510,12.638057,12.728667,50.372813,50.416796,Jelení,ZSJ-D,106151,106160,506494,Nové Hamry,13912545.000000
1796040,15.243408,15.292183,49.139658,49.154945,Velký Jeníkov,ZSJ-D,179604,179604,547263,Studená,2632767.000000
0864360,13.913149,13.983619,50.617121,50.642988,Lochočice,ZSJ-D,086436,145033,568201,Řehlovice,7423036.000000
1496320,13.728467,13.775627,49.377509,49.405485,Slatina,ZSJ-D,149632,149632,578436,Slatina,5659790.000000
1781520,14.222441,14.259204,49.649615,49.675968,Velká,ZSJ-D,178152,178152,540439,Kamýk nad Vltavou,4134698.000000
1868720,18.030121,18.097165,49.329316,49.379554,Polesí Jasenice,ZSJ-D,186872,414786,541630,Vsetín,13203659.000000
1832370,15.951809,16.019580,49.206211,49.227742,Vladislav,ZSJ-D,183237,183237,591904,Vladislav,5891242.000000
0692130,12.454260,12.506654,50.182699,50.218751,Kopanina,ZSJ-D,069213,069213,554707,Nový Kostel,9027333.000000
0951760,17.501964,17.558721,49.943268,49.995528,Jelení,ZSJ-D,095176,095184,569526,Milotice nad Opavou,11401811.000000
0129980,14.394187,14.427618,50.923915,50.956503,Kopec,ZSJ-D,012998,012998,562823,Staré Křečany,3444428.000000
0603560,16.929309,16.989204,50.096898,50.132665,Habartice,ZSJ-D,060356,060356,536521,Jindřichov,9332298.000000
0508570,12.313813,12.337673,50.096770,50.109949,Klest,ZSJ-D,050857,050857,554481,Cheb,1613865.000000
1667740,14.705721,14.766767,48.849630,48.879678,Těšínov,ZSJ-D,166774,166774,535699,Petříkov,6665534.000000
0562600,17.939968,17.975356,49.364558,49.400322,Jablůnka,ZSJ-D,056260,056260,542865,Jablůnka,5342633.000000
1556160,18.521979,18.558053,49.799043,49.833203,Bonkov,ZSJ-D,155616,155632,599140,Stonava,5304687.000000
0187080,15.148930,15.211165,49.295962,49.337821,Častrov,ZSJ-D,018708,018708,547719,Častrov,13124449.000000
1862010,13.606767,13.658269,49.496216,49.523786,Vrčeň,ZSJ-D,186201,186201,558559,Vrčeň,7074256.000000
1539400,18.167250,18.225119,49.695551,49.741029,Stará Ves,ZSJ-D,153940,153940,598739,Stará Ves nad Ondřejnicí,12507711.000000
3227920,15.279828,15.292754,49.948856,49.956360,Za tratí,ZSJ-D,322792,077801,533955,Kutná Hora,438264.000000
1614970,14.559410,14.611564,50.775034,50.839921,Svor,ZSJ-D,161497,161497,562131,Svor,16475834.000000
0072690,14.780500,14.831922,48.872326,48.915900,Bor,ZSJ-D,007269,007269,547280,Suchdol nad Lužnicí,9242239.000000
0099710,14.673274,14.725299,50.706348,50.748337,Brniště,ZSJ-D,009971,009971,561444,Brniště,10168874.000000
1599640,13.920790,13.980202,49.921929,49.952576,Svatá,ZSJ-D,159964,159964,531791,Svatá,5526404.000000
1395130,16.423232,16.483025,49.392246,49.439094,Rašov,ZSJ-D,139513,139513,582255,Rašov,9463321.000000
1069680,13.186518,13.262537,50.074142,50.097908,Záhořice,ZSJ-D,106968,106968,555762,Žlutice,5419436.000000
0486580,14.718530,14.756328,49.900099,49.928973,Hrusice,ZSJ-D,048658,048658,538248,Hrusice,4861969.000000
0880130,16.142660,16.248392,49.751575,49.792936,Lubná,ZSJ-D,088013,088013,578355,Lubná,19858907.000000
0864950,15.108248,15.141529,49.627738,49.663410,Loket,ZSJ-D,086495,086495,530093,Loket,3645402.000000
1623700,16.414336,16.460980,49.377703,49.407132,Šerkovice,ZSJ-D,162370,162370,583944,Šerkovice,5029060.000000
1903490,16.733875,16.800047,48.839472,48.900715,Zaječí,ZSJ-D,190349,190349,585050,Zaječí,15843185.000000
3118470,14.035723,14.041784,50.671389,50.673806,Malátova,ZSJ-D,311847,409405,567892,Ústí nad Labem,63751.000000
1777250,13.545130,13.603753,50.374241,50.422295,Velemyšleves,ZSJ-D,177725,177725,566870,Velemyšleves,8850525.000000
0674070,17.092809,17.154586,50.313630,50.370976,Kobylá nad Vidnavkou,ZSJ-D,067407,067407,557218,Kobylá nad Vidnavkou,10825997.000000
1315630,14.518819,14.536386,50.150372,50.156881,Čakovice-střed,ZSJ-D,131563,400751,547310,Praha,532709.000000
1985950,15.155331,15.196242,48.941756,48.968150,Romava,ZSJ-D,198595,177415,547212,Staré Město pod Landštejnem,4410935.000000
1476720,15.836825,15.881711,50.044666,50.084282,Sezemice,ZSJ-D,147672,147672,575640,Sezemice,6849628.000000
1875340,14.927374,14.969834,49.079285,49.110693,Vydří,ZSJ-D,187534,187534,562629,Vydří,5854536.000000
0392920,16.015312,16.052201,49.511556,49.542851,Hlinné,ZSJ-D,039292,039292,596230,Nové Město na Moravě,4808958.000000
3179340,12.972816,13.122712,50.161875,50.241348,Bražec,ZSJ-D,317934,047465,555177,Hradiště,41959469.000000
0317980,13.710917,13.778505,49.882040,49.912491,Třebnuška,ZSJ-D,031798,031798,560260,Zbiroh,8431837.000000
3025460,12.612465,12.645533,49.803721,49.828034,Ke Ctiboři,ZSJ-D,302546,406741,560715,Tachov,3840466.000000
0503000,16.387160,16.445919,49.234703,49.255229,Hvozdec,ZSJ-D,050300,050300,583090,Hvozdec,3609763.000000
1089100,13.407772,13.481865,50.184648,50.218380,Očihov,ZSJ-D,108910,108910,566527,Očihov,9382575.000000
3183370,14.530146,14.538718,50.082091,50.090778,Kyje-u teplárny,ZSJ-D,318337,400785,547361,Praha,284703.000000
0382880,15.429405,15.457690,49.538680,49.555033,Boňkov,ZSJ-D,038288,038288,573558,Boňkov,2093996.000000
1086420,16.587174,16.632417,49.445789,49.465493,Obora,ZSJ-D,108642,108642,582115,Obora,3876076.000000
0305620,14.839238,14.892609,49.450375,49.481570,Domamyšl,ZSJ-D,030562,030562,553328,Vodice,6921371.000000
0472790,13.472254,13.520567,49.245922,49.279761,Hrádek,ZSJ-D,047279,047279,556301,Hrádek,7286252.000000
0510800,12.391378,12.482282,50.038442,50.085930,Jesenická přehrada,ZSJ-D,051080,051071,554481,Cheb,10194898.000000
3235430,13.205059,13.219499,49.669455,49.675784,Starý Důl,ZSJ-D,323543,191957,559661,Zbůch,339312.000000
0053630,13.329579,13.378362,50.495068,50.526880,Blatno,ZSJ-D,005363,005363,562998,Blatno,5055039.000000
0899310,17.522309,17.583673,49.829589,49.884844,Májůvka,ZSJ-D,089931,089931,597198,Bílčice,9046445.000000
1593790,14.411126,14.443665,50.514880,50.541212,Sukorady,ZSJ-D,159379,159379,565610,Snědovice,4362769.000000
0250380,14.209195,14.227113,50.766702,50.773656,Staré Město,ZSJ-D,025038,407241,562335,Děčín,547087.000000
0176710,14.921007,14.988341,49.436705,49.472584,Cetoraz,ZSJ-D,017671,017671,547662,Cetoraz,12053752.000000
1677890,17.825861,17.870085,49.682579,49.714166,Tošovice,ZSJ-D,167789,167789,599701,Odry,7631784.000000
1570820,14.720787,14.777471,49.938242,49.965126,Struhařov,ZSJ-D,157082,157082,538825,Struhařov,5802239.000000
1948080,13.529389,13.542599,50.337255,50.339472,Západní nádraží,ZSJ-D,194808,409146,566985,Žatec,115872.000000
1740840,17.658658,17.728623,49.026153,49.071745,Újezdec,ZSJ-D,174084,174084,592731,Uherský Brod,11194143.000000
1843490,14.109742,14.158217,49.131726,49.158364,Pražák,ZSJ-D,184349,184349,551953,Vodňany,5078420.000000
0067510,12.998302,13.077090,50.123149,50.172997,Bochov,ZSJ-D,006751,006751,555029,Bochov,16609417.000000
1244510,13.997386,14.044826,49.350437,49.366639,Šamonice,ZSJ-D,124451,124451,509621,Předotice,3228572.000000
1255550,16.284822,16.369506,49.686022,49.741455,Pomezí,ZSJ-D,125555,125555,578584,Pomezí,25274497.000000
0554840,14.804805,14.836553,49.382424,49.404354,Záhostice,ZSJ-D,055484,055484,552496,Chýnov,3958588.000000
0043910,13.391085,13.451628,50.004836,50.035409,Bílov,ZSJ-D,004391,004391,530239,Bílov,6184279.000000
1888750,14.843972,14.911503,48.770095,48.822206,Vyšné,ZSJ-D,188875,188875,544868,Nové Hrady,14371589.000000
1627100,13.718299,13.758603,49.206999,49.230194,Škůdra,ZSJ-D,162710,162710,551775,Strašice,4412121.000000
1945060,14.681073,14.715797,48.772738,48.806794,Božejov,ZSJ-D,194506,194506,545376,Žár,3523727.000000
0924360,13.329174,13.360696,49.470180,49.483939,Hráz,ZSJ-D,092436,092436,556637,Měčín,1568656.000000
3192520,14.394171,14.402424,49.947087,49.959944,Jarov,ZSJ-D,319252,319252,539210,Dolní Břežany,416408.000000
0015380,14.594038,14.606367,50.074941,50.083440,Nová Dubeč,ZSJ-D,001538,001520,538060,Praha,394212.000000
0283472,13.254176,13.265642,49.431395,49.445299,Dolany díl 2,ZSJ-D,028347,405981,556106,Dolany,722385.000000
0621201,13.292916,13.313409,50.558280,50.576971,Načetín díl 1,ZSJ-D,062120,407950,563111,Kalek,1297106.000000
0687990,14.531842,14.553451,48.846562,48.857086,V Chalupách,ZSJ-D,068799,068772,535877,Komařice,822839.000000
1703720,14.275421,14.287754,49.960609,49.969286,Kala,ZSJ-D,170372,170372,539759,Třebotov,310518.000000
1751370,14.024499,14.034133,50.668345,50.676569,Hornická-Stará,ZSJ-D,175137,409405,567892,Ústí nad Labem,362339.000000
0018480,15.581338,15.605478,50.461198,50.471479,Horní Javoří,ZSJ-D,001848,001848,573299,Pecka,917429.000000
3199450,18.288767,18.296771,49.803740,49.806497,Nad Rudnou,ZSJ-D,319945,414026,546046,Ostrava,133529.000000
0282150,14.647450,14.659398,50.562740,50.567720,Doksy-střed,ZSJ-D,028215,406937,561495,Doksy,277104.000000
3174030,14.564017,14.585638,50.073983,50.087890,Záhorský,ZSJ-D,317403,029955,538175,Praha,973790.000000
0334480,13.792062,13.808561,50.679206,50.689253,Strážný vrch,ZSJ-D,033448,033413,567507,Dubí,635608.000000
0682330,15.211750,15.220958,50.030562,50.035765,Třídvorská,ZSJ-D,068233,402125,533165,Kolín,181471.000000
1419250,16.878856,16.886684,49.200115,49.204174,Rousínov-střed,ZSJ-D,141925,412724,593559,Rousínov,142546.000000
1176680,15.769039,15.785062,50.031024,50.039345,Střed,ZSJ-D,117668,490351,574716,Pardubice,784965.000000
1147070,18.330446,18.349567,49.852872,49.866938,U Velkého Dvora,ZSJ-D,114707,114693,546046,Ostrava,1199833.000000
1285460,14.398429,14.408835,49.975304,49.987822,Komořany-jih,ZSJ-D,128546,400246,547107,Praha,635114.000000
3120020,15.672153,15.680165,49.723672,49.728466,Zámek,ZSJ-D,312002,409502,568759,Chotěboř,192709.000000
1447620,15.343064,15.413040,49.209588,49.249302,Řásná,ZSJ-D,144762,144762,587834,Řásná,13482224.000000
1885900,17.000802,17.016937,49.285864,49.297854,Sochorova,ZSJ-D,188590,412708,592889,Vyškov,652422.000000
0709710,13.740251,13.755818,50.658608,50.671839,Střelná,ZSJ-D,070971,070971,567621,Košťany,1010432.000000
1587390,16.638647,16.695851,49.509075,49.544065,Sudice,ZSJ-D,158739,158739,582395,Sudice,5385205.000000
1013110,16.160609,16.180021,50.403949,50.415829,Montace,ZSJ-D,101311,410373,573868,Náchod,1055353.000000
1443390,15.099993,15.124002,50.668457,50.689106,Rydvaltice,ZSJ-D,144339,144312,563790,Rychnov u Jablonce nad Nisou,2399861.000000
1748400,17.978473,18.034924,49.287111,49.319451,Ústí,ZSJ-D,174840,174840,570371,Ústí,5387338.000000
0080792,14.465036,14.509211,50.171859,50.193259,Bořanovice díl 2,ZSJ-D,008079,402991,538086,Bořanovice,3119789.000000
3030540,15.160994,15.172119,50.739077,50.746883,Mšeno nad Nisou-Podlesí,ZSJ-D,303054,408093,563510,Jablonec nad Nisou,376358.000000
1115890,17.886348,17.902406,49.942100,49.950914,Sadová,ZSJ-D,111589,490016,555321,Opava,472034.000000
1647210,14.647710,14.657610,49.406457,49.411743,Podhradí,ZSJ-D,164721,405060,552046,Tábor,242235.000000
1407410,13.595138,13.624558,49.742876,49.749306,Pražské Předměstí,ZSJ-D,140741,406589,559717,Rokycany,533176.000000
0228610,14.963979,14.982899,50.657506,50.666247,Kněžičky,ZSJ-D,022861,022861,563960,Český Dub,743163.000000
1801730,12.249863,12.293877,50.205912,50.233383,Horní Paseky,ZSJ-D,180173,180173,554499,Aš,4262277.000000
1856210,15.102858,15.129784,50.745155,50.761780,Kunratice,ZSJ-D,185621,408905,556904,Liberec,1875916.000000
1320550,14.513774,14.529999,50.042208,50.052974,Hostivař-střed,ZSJ-D,132055,400866,547387,Praha,543721.000000
1273020,14.413434,14.425280,50.060971,50.068873,Vyšehrad,ZSJ-D,127302,127302,500089,Praha,362586.000000
0568980,14.841190,14.863109,49.506661,49.516653,Horní Kouty,ZSJ-D,056898,056898,552704,Mladá Vožice,1041508.000000
1786160,16.321446,16.333388,50.016242,50.022321,Horní Rozsocha,ZSJ-D,178616,411469,580716,Orlické Podhůří,227783.000000
1383210,15.075656,15.094786,50.628075,50.640568,Radostín,ZSJ-D,138321,138321,564451,Sychrov,885568.000000
0173530,13.851516,13.873385,50.569081,50.582845,Lhenice,ZSJ-D,017353,017353,567485,Bžany,1548965.000000
1164081,12.833407,12.854560,49.751771,49.766870,Dolní Plezom díl 1,ZSJ-D,116408,116408,541681,Ošelín,1179650.000000
1316790,14.556432,14.569519,50.102686,50.108228,Černý Most I,ZSJ-D,131679,400742,547361,Praha,260107.000000
0793240,15.543018,15.568724,50.437606,50.454504,Lány,ZSJ-D,079324,079324,573094,Lázně Bělohrad,1956646.000000
3207900,16.548931,16.560800,49.196353,49.202068,Mladá hora,ZSJ-D,320790,490369,551147,Brno,115425.000000
1631210,17.809610,17.829165,49.863885,49.872059,Vendelín,ZSJ-D,163121,163112,568333,Štáblovice,592411.000000
1714330,15.195939,15.228108,49.545276,49.561963,Tukleky,ZSJ-D,171433,171433,548774,Senožaty,2424301.000000
1699510,15.878641,15.889449,49.220038,49.229507,Sídliště Hájek,ZSJ-D,169951,412520,590266,Třebíč,354948.000000
3082420,15.013528,15.025114,49.135409,49.143688,Sídliště Vajgar-jih,ZSJ-D,308242,404101,545881,Jindřichův Hradec,376983.000000
0488100,16.374644,16.464221,48.799695,48.825708,Hrušovany-u nádraží,ZSJ-D,048810,048801,594156,Hrušovany nad Jevišovkou,10596725.000000
